"stat_name","stat_label","stat_qtr","stat_year","pt_group","qtr_result"
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Broomfield",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Delta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Denver",51.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Douglas",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: El Paso",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Elbert",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Jefferson",2.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Larimer",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Morgan",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Out of State",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Pueblo",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"County of Residence: Weld",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"Not a Tri-County Resident",57.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2011,"Tri-County Resident",55.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"All Patients",144.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Adams",20.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Arapahoe",45.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Archuleta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Boulder",3.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Broomfield",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Delta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Denver",56.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Douglas",7.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: El Paso",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Elbert",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Jefferson",10.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Larimer",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Morgan",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Out of State",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Pueblo",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"County of Residence: Weld",2.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"Not a Tri-County Resident",72.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2011,"Tri-County Resident",72.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"All Patients",127.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Adams",22.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Arapahoe",43.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Archuleta",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Boulder",2.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Broomfield",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Delta",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Denver",47.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Douglas",4.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: El Paso",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Elbert",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Jefferson",6.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Larimer",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Morgan",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Out of State",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Pueblo",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"County of Residence: Weld",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"Not a Tri-County Resident",58.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2011,"Tri-County Resident",69.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"All Patients",149.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Adams",35.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Arapahoe",48.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Archuleta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Boulder",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Broomfield",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Delta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Denver",52.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Douglas",2.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: El Paso",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Elbert",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Jefferson",8.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Larimer",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Morgan",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Out of State",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Pueblo",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"County of Residence: Weld",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"Not a Tri-County Resident",64.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",4,2011,"Tri-County Resident",85.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"All Patients",256.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Adams",33.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Arapahoe",47.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Archuleta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Boulder",100.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Broomfield",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Delta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Denver",58.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Douglas",2.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: El Paso",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Elbert",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Jefferson",8.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Larimer",2.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Morgan",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Out of State",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Pueblo",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"County of Residence: Weld",4.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"Not a Tri-County Resident",174.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",1,2012,"Tri-County Resident",82.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"All Patients",211.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Adams",68.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Arapahoe",56.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Archuleta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Boulder",6.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Broomfield",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Delta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Denver",63.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Douglas",3.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: El Paso",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Elbert",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Jefferson",12.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Larimer",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Morgan",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Out of State",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Pueblo",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"County of Residence: Weld",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"Not a Tri-County Resident",84.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",2,2012,"Tri-County Resident",127.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"All Patients",46.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Adams",13.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Arapahoe",7.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Archuleta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Boulder",2.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Broomfield",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Delta",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Denver",20.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Douglas",1.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: El Paso",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Elbert",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Jefferson",3.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Larimer",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Morgan",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Out of State",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Pueblo",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"County of Residence: Weld",0.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"Not a Tri-County Resident",25.00
"RIF LTBI Therapy Starts","Patients starting 4-month RIF therapy for latent TB infections.",3,2012,"Tri-County Resident",21.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"All Patients",4.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Adams",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Arapahoe",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Denver",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Jefferson",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"Not a Tri-County Resident",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2008,"Tri-County Resident",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"All Patients",7.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Adams",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Arapahoe",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Boulder",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Denver",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Douglas",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Jefferson",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Logan",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"Not a Tri-County Resident",5.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2008,"Tri-County Resident",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"All Patients",4.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Adams",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Arapahoe",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Denver",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Jefferson",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"Not a Tri-County Resident",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2008,"Tri-County Resident",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"All Patients",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Adams",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Arapahoe",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Denver",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Jefferson",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"Not a Tri-County Resident",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2008,"Tri-County Resident",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"All Patients",6.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Adams",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Arapahoe",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Denver",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Jefferson",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"Not a Tri-County Resident",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2009,"Tri-County Resident",4.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"All Patients",6.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Adams",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Arapahoe",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Denver",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Jefferson",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"Not a Tri-County Resident",4.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2009,"Tri-County Resident",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"All Patients",8.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Adams",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Arapahoe",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Denver",7.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Jefferson",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"Not a Tri-County Resident",8.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2009,"Tri-County Resident",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"All Patients",6.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Adams",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Arapahoe",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Boulder",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Denver",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Jefferson",1.00
