"stat_name","stat_label","stat_qtr","stat_year","pt_group","qtr_result"
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Adams",16.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Arapahoe",51.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Archuleta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Boulder",3.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Broomfield",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Delta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Denver",76.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Douglas",3.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: El Paso",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Elbert",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Jefferson",5.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Larimer",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Montrose",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Morgan",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Out of State",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Pueblo",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"County of Residence: Weld",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"Not a Tri-County Resident",87.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2010,"Tri-County Resident",70.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"All Patients",229.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Adams",39.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Arapahoe",67.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Archuleta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Boulder",4.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Broomfield",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Delta",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Denver",109.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Douglas",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: El Paso",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Elbert",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Jefferson",5.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Larimer",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Montrose",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Morgan",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Out of State",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Pueblo",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"County of Residence: Weld",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"Not a Tri-County Resident",123.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2010,"Tri-County Resident",106.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"All Patients",167.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Adams",27.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Arapahoe",50.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Archuleta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Boulder",3.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Broomfield",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Delta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Denver",81.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Douglas",4.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: El Paso",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Elbert",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Jefferson",2.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Larimer",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Montrose",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Morgan",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Out of State",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Pueblo",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"County of Residence: Weld",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"Not a Tri-County Resident",86.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2010,"Tri-County Resident",81.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"All Patients",164.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Adams",37.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Arapahoe",36.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Archuleta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Boulder",5.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Broomfield",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Delta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Denver",75.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Douglas",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: El Paso",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Elbert",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Jefferson",7.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Larimer",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Montrose",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Morgan",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Out of State",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Pueblo",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"County of Residence: Weld",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"Not a Tri-County Resident",90.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2011,"Tri-County Resident",74.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"All Patients",195.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Adams",28.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Arapahoe",54.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Archuleta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Boulder",7.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Broomfield",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Delta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Denver",80.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Douglas",10.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: El Paso",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Elbert",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Jefferson",11.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Larimer",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Montrose",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Morgan",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Out of State",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Pueblo",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"County of Residence: Weld",3.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"Not a Tri-County Resident",103.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2011,"Tri-County Resident",92.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"All Patients",163.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Adams",30.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Arapahoe",49.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Archuleta",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Boulder",4.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Broomfield",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Delta",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Denver",60.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Douglas",4.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: El Paso",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Elbert",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Jefferson",12.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Larimer",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Montrose",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Morgan",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Out of State",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Pueblo",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"County of Residence: Weld",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"Not a Tri-County Resident",80.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2011,"Tri-County Resident",83.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"All Patients",173.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Adams",40.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Arapahoe",51.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Archuleta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Boulder",2.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Broomfield",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Delta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Denver",64.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Douglas",3.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: El Paso",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Elbert",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Jefferson",9.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Larimer",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Montrose",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Morgan",2.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Out of State",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Pueblo",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"County of Residence: Weld",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"Not a Tri-County Resident",79.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",4,2011,"Tri-County Resident",94.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"All Patients",343.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Adams",44.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Arapahoe",54.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Archuleta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Boulder",154.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Broomfield",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Delta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Denver",68.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Douglas",2.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: El Paso",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Elbert",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Jefferson",10.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Larimer",3.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Montrose",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Morgan",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Out of State",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Pueblo",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"County of Residence: Weld",5.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"Not a Tri-County Resident",243.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",1,2012,"Tri-County Resident",100.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"All Patients",263.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Adams",74.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Arapahoe",69.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Archuleta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Boulder",13.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Broomfield",3.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Delta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Denver",84.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Douglas",4.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: El Paso",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Elbert",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Jefferson",14.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Larimer",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Montrose",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Morgan",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Out of State",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Pueblo",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"County of Residence: Weld",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"Not a Tri-County Resident",116.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",2,2012,"Tri-County Resident",147.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"All Patients",54.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Adams",13.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Arapahoe",10.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Archuleta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Boulder",3.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Broomfield",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Clear Creek",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Delta",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Denver",23.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Douglas",1.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: El Paso",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Elbert",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Gunnison",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Jefferson",4.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Lake",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Larimer",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Montrose",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Morgan",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Out of State",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Pueblo",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"County of Residence: Weld",0.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"Not a Tri-County Resident",30.00
"LTBI Therapy Starts","Patients starting therapy for latent TB infections.",3,2012,"Tri-County Resident",24.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"All Patients",3146.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Adams",422.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Alamosa",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Arapahoe",582.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Archuleta",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Boulder",90.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Broomfield",6.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Clear Creek",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Delta",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Denver",1655.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Douglas",101.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Eagle",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: El Paso",1.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Elbert",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Fremont",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Grand",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Gunnison",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Jefferson",247.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: La Plata",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Lake",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Larimer",3.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Logan",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Montrose",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Morgan",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Out of State",8.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Park",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Pueblo",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Routt",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Summit",3.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Unknown",7.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"County of Residence: Weld",21.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"Not a Tri-County Resident",2035.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",1,2008,"Tri-County Resident",1105.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",2,2008,"All Patients",3394.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",2,2008,"County of Residence: Adams",514.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",2,2008,"County of Residence: Alamosa",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",2,2008,"County of Residence: Arapahoe",753.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",2,2008,"County of Residence: Archuleta",0.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",2,2008,"County of Residence: Boulder",143.00
"Visits","Face-to-face encounters with patients (including DOT and DOPT), one per patient per day.",2,2008,"County of Residence: Broomfield",11.00
